lon,lat,UWI,WELL_NAME,DEPARTAMEN,WELL_COU_1,WELL_TVD,WELL_KB_EL,ROTARY_ELE,WELL_DRILL,WELL_GROUN,FIELD_ABRE,CONTRATO,WELL_SPUD_,COORD_QUAL,COMMENT_,WELL_COMPL,WELL_STA_1,WELLTYPE,FECHA_ACTU,OPERATOR_W,COMPANY_CO,z
-73.77480826200002,6.972998405999988,CIRA3000,LA CIRA-3000,SANTANDER,BARRANCABERMEJA,0.0,0.0,305.95,3855.0,289.95,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.79447409800002,6.943598408000014,CIRA1175,LA CIRA-1175,SANTANDER,BARRANCABERMEJA,1167.384,432.09,428.0,3830.0,426.0,LA CIRA,LA_CIRA_INFANTAS,1941-02-27,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1941-03-25,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.74898539100002,6.934049878999986,INFA0541,INFANTAS-541,SANTANDER,BARRANCABERMEJA,510.8448,326.8,326.8,1676.0,314.9,INFANTAS,LA_CIRA_INFANTAS,1930-03-11,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1930-04-04,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-74.02766986400002,7.047186827000019,LOMA0001,LOMA-1,ANTIOQUIA,YONDO (CASABE),0.0,260.0,303.0,5504.0,291.08,DE MARES,YONDO,1958-01-31,DEFINITIVAS,,1958-02-19,TAPONADO Y ABANDONADO,,2018-03-16,SHELL CONDOR S.A.,ECOPETROL S.A.,85.0
-73.76349121700002,6.939880632999973,INFA0161,INFANTAS-161,SANTANDER,BARRANCABERMEJA,823.5696,351.4,351.3,2702.0,344.82,INFANTAS,LA_CIRA_INFANTAS,1927-01-27,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1927-03-31,PRODUCTOR,,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.91860745299999,7.043726403999983,CSBE0730,CASABE-730,ANTIOQUIA,YONDO (CASABE),1676.4,265.0,264.0,5500.0,250.0,CASABE,MAGDALENA_MEDIO,1985-01-09,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1985-01-17,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,67.0
-73.92776626800003,7.026721985999984,CSBE0231,CASABE-231,ANTIOQUIA,YONDO (CASABE),0.0,251.0,0.0,3830.0,244.52,CASABE,MAGDALENA_MEDIO,1951-02-19,DEFINITIVAS,,1951-02-19,SIN ESTADO,,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,69.0
-73.76244082599999,6.951163512999983,CIRA1358,LA CIRA-1358,SANTANDER,BARRANCABERMEJA,685.8000000000001,351.05,351.04,2250.0,346.15,LA CIRA,LA_CIRA_INFANTAS,1946-12-02,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1946-12-14,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,91.0
-73.56758539200001,7.946111135000024,ACOD0004,ACORDIONERO-4,CESAR,SAN MARTIN,2805.3792000000003,0.0,242.0,9312.0,218.0,ACORDIONERO,MIDAS,2015-01-31,DEFINITIVAS,OK - ACTUALIZADO SEGUN FORMA 6CR DE ABRIL DE 2015,,PRODUCTOR,,2018-03-16,UNION TEMPORAL MIDAS,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",63.0
-73.778291943,6.990519952,CIRA2207,LA CIRA-2207,SANTANDER,BARRANCABERMEJA,1075.944,334.56,333.56,3530.0,319.06,LA CIRA,LA_CIRA_INFANTAS,2007-05-09,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.75693617000002,6.909279582000011,INFA1596,INFANTAS-1596,SANTANDER,BARRANCABERMEJA,380.6952,350.6,349.57,1249.0,343.57,INFANTAS,LA_CIRA_INFANTAS,1953-06-04,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1953-06-16,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,113.0
-73.70532557400003,7.697481912000001,JUGL0001,JUGLAR-1,SANTANDER,RIONEGRO,3056.5344,0.0,235.53,10504.0,210.53,JUGLAR,LA_PALOMA,2012-07-16,DEFINITIVAS,SE ACTUALIZA EL CAMPO SEGUN TABLA PRODUCCION ANH 2019/07/08,2012-09-23,PRODUCTOR,DIRECCIONAL,2019-07-08,UNION TEMPORAL PETROCARIBE,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",51.0
-73.751613351,6.93342777700002,INFA0582,INFANTAS-582,SANTANDER,BARRANCABERMEJA,550.164,321.9,321.7,1805.0,309.74,INFANTAS,LA_CIRA_INFANTAS,1930-06-24,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1930-07-10,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.78191238800002,7.016191176000007,CIRA2525,LA CIRA-2525,SANTANDER,BARRANCABERMEJA,1503.2736,0.0,0.0,5368.0,298.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2015-05-10,PRELIMINARES,CREADO A PARTIR DE REGISTRO ELECTRICO-COORDENADAS Y SPUD  A VERIFICACION,,SIN ESTADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,95.0
-73.78153886500002,6.950402715999985,CIRA0526,LA CIRA-526,SANTANDER,BARRANCABERMEJA,870.5088000000001,322.51,321.4,2856.0,315.53,LA CIRA,LA_CIRA_INFANTAS,1937-01-10,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1938-02-05,TAPONADO Y ABANDONADO,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,97.0
-73.781812016,6.995531570000026,CIRA2146,LA CIRA-2146,SANTANDER,BARRANCABERMEJA,0.0,0.0,336.18,3706.0,322.18,LA CIRA,LA_CIRA_INFANTAS,2008-07-16,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.786424711,6.998204164000015,CIRA2220,LA CIRA-2220,SANTANDER,BARRANCABERMEJA,0.0,361.8,345.8,4156.0,345.8,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2008-12-25,DEFINITIVAS,,,SIN ESTADO,INYECTOR,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.51445036400003,7.262357467000015,LMOS0007,LOS MONOS-7,SANTANDER,SABANA DE TORRES,0.0,0.0,0.0,3080.0,0.0,LAS MONAS,LAS_MONAS,1929-09-22,DEFINITIVAS,,,TAPONADO Y ABANDONADO,,2018-03-16,GULF OIL CORPORATION,PETROSANTANDER COLOMBIA INC,161.0
-73.786296547,7.009683196000026,CIRA0833,LA CIRA-833,SANTANDER,BARRANCABERMEJA,1210.6656,350.39,346.11,3972.0,340.03,LA CIRA,LA_CIRA_INFANTAS,1936-11-16,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1936-12-31,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.907739322,7.062845891999984,CSBE0588,CASABE-588,ANTIOQUIA,YONDO (CASABE),1234.44,267.0,266.0,4050.0,250.0,CASABE,MAGDALENA_MEDIO,1983-09-28,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1983-10-05,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.77911807200002,7.011896649999983,CIRA2527,LA CIRA-2527,SANTANDER,BARRANCABERMEJA,0.0,318.0,318.0,4455.0,302.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2014-10-24,PRELIMINARES,OK,,SIN ESTADO,,2015-01-19,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.910151832,7.055636671000002,CSBE0114,CASABE-114,ANTIOQUIA,YONDO (CASABE),1097.28,247.1,250.0,3600.0,240.0,CASABE,MAGDALENA_MEDIO,1949-02-28,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1949-04-09,TAPONADO Y ABANDONADO,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.90243984699998,7.074644105999994,CSBE0695,CASABE-695,ANTIOQUIA,YONDO (CASABE),1389.8880000000001,264.0,263.0,4560.0,250.0,CASABE,MAGDALENA_MEDIO,1984-03-01,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1984-03-06,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.92191620699998,7.038463770000021,CSBE0036,CASABE-36,ANTIOQUIA,YONDO (CASABE),0.0,243.0,0.0,3772.0,234.97,CASABE,MAGDALENA_MEDIO,1946-01-17,PRELIMINARES,,1946-01-17,SIN ESTADO,,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,67.0
-73.91784028500001,7.037396536000017,CSBE0744,CASABE-744,ANTIOQUIA,YONDO (CASABE),1371.6000000000001,264.0,262.0,4500.0,250.0,CASABE,MAGDALENA_MEDIO,1985-05-30,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1985-06-08,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,67.0
-73.90651888299999,7.066483833999996,CSBE0145,CASABE-145,ANTIOQUIA,YONDO (CASABE),1146.6576,248.3,248.04,3762.0,239.0,CASABE,MAGDALENA_MEDIO,1949-09-23,DEFINITIVAS,ORIGINAL CONTRATO YONDO-SHELL CONDOR S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1950-02-16,PRODUCTOR,VERTICAL,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,71.0
-73.89787546100001,7.3857758689999855,YARI0039D,YARIGUI-39D,SANTANDER,PUERTO WILCHES,2499.000336,248.0,247.0,8400.0,230.0,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,1962-04-17,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA Y TABLA PRODUCCION ANH,1962-08-27,PRODUCTOR,DIRECCIONAL,2017-10-30,SHELL CONDOR S.A.,ECOPETROL S.A.,63.0
-73.75331013099998,6.96212217599998,CIRA1055,LA CIRA-1055,SANTANDER,BARRANCABERMEJA,886.9680000000001,314.2,314.0,2910.0,304.28,LA CIRA,LA_CIRA_INFANTAS,1938-11-22,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1938-12-10,TAPONADO Y ABANDONADO,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,91.0
-73.74990822900003,6.93342773400002,INFA0598,INFANTAS-598,SANTANDER,BARRANCABERMEJA,536.448,323.5,328.4,1760.0,319.65,INFANTAS,LA_CIRA_INFANTAS,1930-09-02,DEFINITIVAS,SE ACTUALIZA EL CONTRATO - ESTABA ASOCIADO A DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1930-10-09,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,105.0
-73.90847090599999,7.378000358999998,YARI0026D,YARIGUI-26D,BOLIVAR,CANTAGALLO,2508.90024,252.0,235.0,8400.0,218.0,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,1959-07-27,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA Y TABLA PRODUCCION ANH,1959-09-12,PRODUCTOR,DIRECCIONAL,2017-10-30,SHELL CONDOR S.A.,ECOPETROL S.A.,63.0
-73.76161373299999,6.933702408999977,INFA0107,INFANTAS-107,SANTANDER,BARRANCABERMEJA,800.1,366.5,366.4,2625.0,355.97,INFANTAS,LA_CIRA_INFANTAS,1926-01-24,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1926-03-27,PRODUCTOR,,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,101.0
-73.79170418199999,6.986243387000002,CIRA2666,LA CIRA-2666,SANTANDER,BARRANCABERMEJA,0.0,0.0,313.0,3856.0,297.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,,,SIN ESTADO,INYECTOR,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.80021067899997,6.9587563100000125,CIRA3958,LA CIRA-3958,SANTANDER,BARRANCABERMEJA,1394.7648000000002,0.0,0.0,4873.0,476.3,LA CIRA,LA_CIRA_INFANTAS,2017-09-19,PRELIMINARES,SE ACTUALIZA CON FORMA 4CR/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,2018-04-23,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.82623134300002,7.163244405,LLAN0129,LLANITO-129,SANTANDER,BARRANCABERMEJA,0.0,253.4,253.4,7742.0,237.4,LLANITO,MAGDALENA_MEDIO,2009-08-18,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11,,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,81.0
-73.76137092699997,6.919817164999984,INFA3794,INFANTAS-3794,SANTANDER,BARRANCABERMEJA,946.7088,0.0,0.0,3317.0,0.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2017-07-22,PRELIMINARES,F4CR EPIS2019-1205,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,117.0
-73.91693580499998,7.035632979000013,CSBE0760,CASABE-760,ANTIOQUIA,YONDO (CASABE),1767.8400000000001,267.0,264.0,5800.0,250.0,CASABE,MAGDALENA_MEDIO,1985-06-23,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1985-07-03,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,67.0
-73.912502501,7.031110289000026,CSBE0789,CASABE-789,ANTIOQUIA,YONDO (CASABE),1179.576,266.0,265.0,3870.0,250.0,CASABE,MAGDALENA_MEDIO,1986-05-11,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1986-05-16,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.62363742899998,6.756085728000016,SLUI0003,SAN LUIS-3,SANTANDER,EL CARMEN,1514.2464,616.73,0.0,4968.0,401.8,MAGDALENA MEDIO,MAGDALENA_MEDIO,1929-03-27,DEFINITIVAS,,1930-03-01,TAPONADO Y ABANDONADO,,2018-03-16,PENDIENTE,ECOPETROL S.A.,227.0
-73.55854185700002,7.025857357000007,TESO0041,TESORO-41,SANTANDER,SAN VICENTE DE CHUCURI,0.0,452.51,451.51,0.0,426.51,TESORO,LISAMA-NUTRIA,2006-10-05,PRELIMINARES,,,PRODUCTOR,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,133.0
-73.77240302000001,6.902346411999986,INFA1614,INFANTAS-1614,SANTANDER,BARRANCABERMEJA,1122.2736,358.0,357.0,3682.0,349.6,INFANTAS,LA_CIRA_INFANTAS,1954-03-10,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1954-04-08,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.789670935,6.986035307999998,CIRA1338,LA CIRA-1338,SANTANDER,BARRANCABERMEJA,609.6,291.67,291.6,2000.0,284.59,LA CIRA,LA_CIRA_INFANTAS,1946-04-15,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1946-04-27,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.76878907100001,6.892384041000014,INFA0131,INFANTAS-131,SANTANDER,BARRANCABERMEJA,987.552,345.1,345.14,3240.0,329.4,INFANTAS,LA_CIRA_INFANTAS,1926-06-24,PRELIMINARES,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1926-08-23,TAPONADO Y ABANDONADO,,2018-03-16,TROPICAL OIL COMPANY,ECOPETROL S.A.,101.0
-73.78490656600002,7.011821949000023,CIRA0751,LA CIRA-751,SANTANDER,BARRANCABERMEJA,1192.6824000000001,330.28,330.29,3913.0,320.3,LA CIRA,LA_CIRA_INFANTAS,1935-05-15,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1935-07-11,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,111.0
-73.79146422999997,6.960353030000022,CIRA0861,LA CIRA-861,SANTANDER,BARRANCABERMEJA,1031.1384,458.99,459.0,3383.0,455.71,LA CIRA,LA_CIRA_INFANTAS,1937-05-24,PRELIMINARES,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1937-07-03,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.78650714499997,6.948953382000013,CIRA1156,LA CIRA-1156,SANTANDER,BARRANCABERMEJA,1005.84,360.24,365.1,3300.0,360.1,LA CIRA,LA_CIRA_INFANTAS,1939-06-06,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1939-06-30,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.916081389,7.052833403000022,CSBE1072,CASABE-1072,ANTIOQUIA,YONDO (CASABE),1323.7464,0.0,16.5,4343.0,238.0,CASABE,MAGDALENA_MEDIO,2008-02-16,DEFINITIVAS,CREADO POR SOLICITUD CATALOGACIÓN L1,2008-04-04,PRODUCTOR,VERTICAL,,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.77730109200002,7.008937203000016,CIRA2652,LA CIRA-2652,SANTANDER,BARRANCABERMEJA,0.0,0.0,312.51,4379.0,296.51,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.902202122,7.082458803000009,CSBE0174D,CASABE-174D,ANTIOQUIA,YONDO (CASABE),0.0,261.0,0.0,4113.0,247.01,CASABE,MAGDALENA_MEDIO,1950-08-21,PRELIMINARES,,1950-08-21,SIN ESTADO,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.511280774,7.289749072000006,LSAL0026B,LA SALINA B-26,SANTANDER,SABANA DE TORRES,2203.3992000000003,551.2,551.2,7229.0,527.6,LAS MONAS,DE_MARES,1983-06-18,DEFINITIVAS,,1983-07-30,PRODUCTOR,VERTICAL,,CITIES SERVICES OIL CO,PAREX RESOURCES COLOMBIA LTD SUCURSAL,163.0
-73.78652671200001,6.987846347000016,CIRA0780,LA CIRA-780,SANTANDER,BARRANCABERMEJA,990.6,311.02,310.9,3250.0,302.56,LA CIRA,LA_CIRA_INFANTAS,1935-11-21,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1936-01-28,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.44961144000001,7.358431963999976,SANT0109,SANTOS-109,SANTANDER,SABANA DE TORRES,3148.2792,501.0,501.0,10475.0,484.0,SANTOS,PROVINCIA_P_SUR,1988-08-18,DEFINITIVAS,ORIGINALMENTE CONTRATO EL ROBLE - ESSOCOL 2018/11/23. SE ACTUALIZA CAMPO Y CONTRATO TABLA  PRODUCCION ANH,1988-10-11,PRODUCTOR,,,ESSOCOL,ECOPETROL S.A.,151.0
-73.763444833,6.926399663999973,INFA3778,INFANTAS-3778,SANTANDER,BARRANCABERMEJA,979.0176,0.0,0.0,3621.0,381.9,INFANTAS,LA_CIRA_INFANTAS,2017-07-23,PRELIMINARES,FORMA 4CR/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,117.0
-73.781656387,6.986672344999988,CIRA0223,LA CIRA-223,SANTANDER,BARRANCABERMEJA,922.9344000000001,319.22,319.4,3028.0,313.4,LA CIRA,LA_CIRA_INFANTAS,1927-12-31,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1927-12-31,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.917444859,7.034142304,CSBE1092,CASABE-1092,ANTIOQUIA,YONDO (CASABE),0.0,249.0,249.1,5523.0,232.6,CASABE,MAGDALENA_MEDIO,2009-01-01,DEFINITIVAS,ORIGINAL CONTRATO DE MARES. SE ACTUALIZA EPIS2018-1035 POR UBICACION Y FORMAS 7 Y 10CR 2018/12/11,,SIN ESTADO,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,67.0
-73.77953569099998,7.026105732000019,CIRA3911,LA CIRA-3911,SANTANDER,BARRANCABERMEJA,0.0,397.0,397.0,4915.0,381.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2014-09-14,PRELIMINARES,OK,,SIN ESTADO,,2014-10-23,ECOPETROL S.A.,ECOPETROL S.A.,95.0
-73.78172773699998,6.971332281999992,CIRA5213,LA CIRA-5213,SANTANDER,BARRANCABERMEJA,689.4576000000001,0.0,0.0,2287.0,327.8,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2018-12-06,PRELIMINARES,SOLICITUD LITOTECA,,SIN ESTADO,INYECTOR,,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.84134788900002,7.505073556000013,GARS0005,GARZAS-5,SANTANDER,PUERTO WILCHES,0.0,230.0,229.1,0.0,205.1,GARZAS,MAGDALENA_MEDIO,2008-04-17,DEFINITIVAS,CONTRATO INICIAL DE MARES INFANTAS. SE ACTUALIZA POR UBICACION Y PLEX 2012 2019/04/04,2008-10-29,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,53.0
-73.83996244299999,7.173929413999986,LLAN0128,LLANITO-128,SANTANDER,BARRANCABERMEJA,0.0,0.0,268.62,7320.0,252.62,LLANITO,MAGDALENA_MEDIO,2009-05-21,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11,,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.913835114,7.052394056000026,CSBE1291,CASABE-1291,ANTIOQUIA,YONDO (CASABE),0.0,0.0,254.0,4890.0,234.0,CASABE,MAGDALENA_MEDIO,1900-01-01,PRELIMINARES,,,SIN ESTADO,,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.91197237,7.018589908000024,CSBE0283,CASABE-283,ANTIOQUIA,YONDO (CASABE),1255.776,244.5,250.0,3800.0,240.0,CASABE,MAGDALENA_MEDIO,1951-09-02,DEFINITIVAS,,1951-12-06,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.78614370899999,6.952997803000017,CIRA3439,LA CIRA-3439,SANTANDER,BARRANCABERMEJA,1084.7832,0.0,0.0,3843.0,0.0,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,SE CREA PARA ASOCIAR DATA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,TIPO S,,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.78659310699999,6.944285055000023,CIRA3077,LA CIRA-3077,SANTANDER,BARRANCABERMEJA,1266.7488,0.0,0.0,4388.0,340.0,LA CIRA,LA_CIRA_INFANTAS,2014-12-09,PRELIMINARES,OK/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.77207785299998,6.939296231000014,INFA1279,INFANTAS-1279,SANTANDER,BARRANCABERMEJA,777.24,336.9,336.8,2550.0,327.3,INFANTAS,LA_CIRA_INFANTAS,1945-02-23,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1945-03-21,TAPONADO Y ABANDONADO,,2018-03-16,TROPICAL OIL COMPANY,ECOPETROL S.A.,105.0
